MSE,MAE
0.018226711528356015,0.10722217463461381
0.022128043488146187,0.1186386928760283
0.028883183038412166,0.13837669844946493
0.02520753011992495,0.12534642579504363
0.02611308114340704,0.12649176917517013
0.02387492648312842,0.13062898999378494
0.022181776213419983,0.12081116215362002
0.02265350777749783,0.11519224127491873
0.01938655916217443,0.10761808448261781
0.018459175502992312,0.10779154171334197
0.020456352400836774,0.11213338684332808
0.023492653814895258,0.11662978857541766
0.024171381149225523,0.12507675619472136
0.026007158194726952,0.12826653809206465
0.02486587890190012,0.12512558025539786
0.02503687721533112,0.12587552083352538
0.02158563905018626,0.11500911340205766
0.0238917553269136,0.12408860469010644
0.028484182610401546,0.1352736791642682
0.028565926473160433,0.1373226691287546
0.02410424683054126,0.12519386695825854
0.02742431263437205,0.1314415422828429
0.02598722165732738,0.12915096182973257
0.025464548624920435,0.12714579168649914
0.02844802565105595,0.13208330567550342
0.02393055278050531,0.12050868616283178
0.02336069499963002,0.11558732534642188
0.028752643378336138,0.13522131342146604
0.027341086675714537,0.1346225558572488
0.027382767071513908,0.13534680018418005
0.029585763283654396,0.13876544665488366
0.024243410103571426,0.12447088189988127
0.0233778216437611,0.12378242418363287
0.02270604175559544,0.12387685314740016
0.0206196059720614,0.11945207955645805
0.02002308220284945,0.116311204375033
0.020664434103080435,0.11947019731803118
0.02290521659950128,0.12478175493361222
0.023066493158392442,0.12280639901322307
0.022886851760626298,0.1218088609342329
0.02551745637537108,0.12480981488058235
0.027936713151735723,0.13370138793234132
0.020676129450827304,0.11773676304176857
0.019481194892513303,0.11582679673497674
0.023903370636938745,0.12925600001796592
0.03200734774041656,0.14009872238634566
0.03201058219542439,0.14043276101954338
0.024311592151782278,0.12791430543215204
0.027228556521818107,0.13936425437668054
0.028742860178944587,0.13699729019030402
0.02669283132355999,0.13384050120291785
0.020355756346688878,0.11281890984845096
0.020276524659162517,0.11554503462340776
0.021406362628649273,0.12305695024711273
0.019302692458440084,0.10856974655387316
0.022100043936749456,0.1169609844560617
0.02202271767158136,0.11550780359339141
0.022269578165475184,0.11771150068441516
0.03156304818508043,0.1408527079197444
0.03463455942823364,0.15041376478100932
0.029232750763221755,0.14148238220444656
0.026332132896200545,0.13215435956069427
0.02595558566071243,0.12466285473198277
0.026382978802939785,0.12639515937361617
0.024428833746607023,0.1250356430011956
0.028168013647381855,0.13317460589730157
0.03419392969244422,0.14642263857610618
0.03127224700392877,0.1393948278929232
0.03322818773020086,0.141688080317783
0.0351614860197241,0.14501106171483022
0.033844003466840834,0.14641004506071306
0.029619261732827116,0.14110825136255478
0.025347644222052327,0.1200581409946072
0.02387848582866176,0.11568500429907297
0.03077451781524588,0.13897377974161568
0.03649612899332594,0.1517764114528108
0.03182513839456,0.13410464686999077
0.03287788330701198,0.14085651608943264
0.0322447279251179,0.14342702049640954
0.029431833786148425,0.1341973254307679
0.035848096735351144,0.14542435845000173
0.04414444748297475,0.1637847492994139
0.04136279807579832,0.16775926350518028
0.041410355361181934,0.16218800153010704
0.0417037533704537,0.15649115913822995
0.03689157551311678,0.1524486614592354
0.038492827631986734,0.15267854068231418
0.04124304869796695,0.15454671871852987
0.04654743238312578,0.16958074593305944
0.05015605504584947,0.1777414764960336
0.04818691658614267,0.1743746118766877
0.04613041721301901,0.1684072493872676
0.04888001419534945,0.17398483398087994
0.05317220757949926,0.17818494770490845
0.06080117644692218,0.18681222036968723
0.06029060593184981,0.19267920695213292
0.054855117724742226,0.1922357457303318
0.05241125182760445,0.18467437672778964
0.0562331439718586,0.1898755107816452
0.05804496213360824,0.1912731477244507
0.05533480992663642,0.18957571560170694
0.047750006198425836,0.18462307388324245
0.04324454992275386,0.1629712624995851
0.05006397965427584,0.170195305072298
0.054458348252568595,0.1837756791856745
0.05054174954890671,0.17772762745679815
0.04961658332473422,0.1746642697828458
0.05445366980653696,0.18505641028007996
0.05035434806747871,0.1741591322320974
0.049471284799487446,0.17746566984483475
0.04978995807156671,0.1814378607508061
0.04974384502442886,0.1746182538212483
0.053251239432358176,0.17781926779415366
0.058756311233439815,0.18702375440347072
0.054409913881212156,0.18698641826341744
0.04345919584272159,0.16838636591923778
0.04168701025247797,0.1542077155931877
0.046546678875637376,0.16466204933887105
0.05596716598802635,0.18401402522523777
0.056537194066708985,0.18401555676220904
0.05809713799151041,0.18864708848507974
0.057601530395915965,0.1877885305226736
0.05352190655727318,0.18591208778392904
0.056814078729314973,0.18662769765597328
0.05505675437648436,0.18532892885107846
0.048783997330220916,0.1717900023058475
0.04782294849768206,0.1632550437691575
0.04882828084272554,0.16948455685193797
0.051917326074784165,0.17974247706744695
0.05386566453082675,0.1884989699202194
0.05278643039341812,0.1849276355056285
0.0527651279068336,0.18146965611222765
0.0514287501473893,0.17049945239379866
0.05573973197631527,0.1776155301988981
0.060585259372078176,0.18976348635263748
0.06345724407394615,0.19037513522323726
0.061421090433894904,0.19588671912524994
0.05774857683433984,0.20223878078141855
0.06311238082726306,0.20755361816224444
0.0665178834426086,0.20354278153492553
0.06489660073421227,0.20361550648337848
0.057492913655302416,0.19008666757298712
0.05153139426834633,0.1704396398849043
0.042593403789514844,0.1645728898404283
0.05365679917429523,0.18002635714061974
